y,x1,x2,x3
0.94880859,0.714943534,-0.126004007,0.308677975
1.270768048,-0.373435813,1.260128263,-0.038272794
0.465285267,0.740548517,0.979823879,-0.267437935
-2.464809884,-0.583675435,-2.047797815,-1.299785728
1.435793896,-0.572957765,1.41925636,-0.092457606
1.194755861,0.659463127,-0.33818603,0.98284046
-2.83351718,-1.347362526,-0.385663985,-0.945511013
1.27493698,0.840232603,-0.260459368,0.644071836
0.478427703,-0.779588388,-0.12363263,1.686543034
-8.403422489,-1.328335768,-2.905450634,0.162807728
1.196868886,-0.426772907,1.593858095,-0.250758418
-0.004719432,-0.600422,-0.098283682,0.835071873
-1.809525456,-0.806953656,-0.692491562,0.808850524
-0.019219686,-2.039490215,0.66438505,0.000527925
0.886407088,-1.360231263,1.59771699,-0.586801119
-3.869567809,-1.456517614,-0.974973891,-0.719634797
2.249576034,1.080844015,1.671019249,0.488137225
-2.244598579,-0.525287158,-1.695856917,-1.246459344
0.740457831,1.078721192,-0.661615548,-1.153559284
-0.846604181,0.773081123,0.844753113,-0.981906857
-1.262348692,-1.440552654,-0.003372573,0.187065797
-5.383864908,-0.463789266,-2.29452612,1.206134748
0.022121027,-1.025514048,3.585921492,-1.355387198
-4.539295903,-1.473716993,-1.31040692,-0.566987859
-0.034192295,-0.273695078,0.0346198,0.188869103
1.021247357,0.735244844,0.49208315,0.104364802
-0.307238386,-0.380257331,0.353226848,-0.306323365
-0.323795535,0.444136789,-0.541660452,-1.018553184
-0.864741615,0.117282509,-1.547046531,-0.70118516
-0.277386229,0.297740217,-1.162387881,-1.485158951
-2.804027308,-0.754035571,-1.253856884,-0.588196921
-0.878792624,1.554255101,1.195093221,-0.806645109
-2.311717886,-0.471996952,-1.284921913,-0.181383748
0.312440638,0.514604935,-0.431832302,0.013103474
-3.501555625,-1.110152856,-1.245733889,-0.965622431
0.628682548,0.829866002,-0.340992801,-0.217249501
3.305447504,0.811746247,0.680691777,1.407490956
0.849338654,0.969703259,1.192185195,-0.071382624
2.244348271,0.983745997,0.584422525,0.789627166
-1.634114761,-0.524612966,-0.54441448,-0.613453256
0.645240312,0.884224131,0.835757298,-0.182891468
-1.731001385,-1.387156622,-0.364344079,0.827336932
-0.688230323,0.225960745,-1.09306742,0.731877784
1.236910571,0.009634913,0.762999771,0.267514115
-3.139552009,-0.980339059,-1.158009071,-0.848290815
1.618883376,0.460163736,0.123733263,0.97169317
0.993276976,0.921031073,-0.742680437,0.508684916
-4.05685934,-1.458167033,-1.084566739,-0.796458481
-0.399718402,-0.205773918,0.378867038,-0.471961733
-0.868779394,-0.729860517,0.005030995,-0.146882831
-1.249320687,-2.024612326,0.082037693,0.487191365
-3.24599585,-2.096539739,-0.077962998,-0.984820119
5.532315164,-0.238778945,1.277538586,1.839049504
-0.864460554,-0.829538254,0.050177308,-0.12066877
0.292070223,0.327301981,0.096176691,-0.091161971
2.676623252,1.516537266,0.64113804,0.908672909
0.790625569,0.272800272,1.571822532,-0.243097497
1.924751699,1.695964876,-0.151626971,0.145289598
0.333431892,-1.073560149,1.20613759,-0.49589237
-5.46650264,-1.566188554,-1.845605446,-0.988472211
-2.404003281,-1.472336931,-0.060280716,-0.832836063
-0.013398517,0.736028845,-0.425006458,-1.108252303
1.617016055,1.105350832,0.974740745,0.311106647
2.995556636,-0.985875531,0.431431609,2.182893456
6.270027459,0.890747004,2.112216903,1.654291648
-0.046564212,0.297475754,-0.707187516,0.521755113
-0.184695393,-0.368878643,-0.318323611,0.909419268
-1.254275302,-0.140242738,0.669543927,-1.124543736
0.083864888,0.691309953,0.936008599,-0.46300497
-1.036540171,-0.099777818,-0.649924613,-0.634119644
-1.208270253,-0.546051718,-0.336171578,-0.214633606
4.211689519,2.108321094,-1.675101132,-0.365602269
0.660775237,-1.27803222,1.349713983,-0.483413936
-0.406132185,0.147951372,-0.700257947,0.142023002
-4.098654037,-1.362102692,-1.49355531,-1.603426519
-3.09099993,-1.571031995,-0.151053621,-1.332951374
1.668461339,-0.267186267,0.770214016,0.542105628
-1.191210239,0.121914443,0.387034331,-1.191732534
1.499018599,-1.311354871,1.033823641,0.206920675
1.184598883,-0.713855695,0.353010268,0.955976427
-2.210511971,-0.717226737,-0.783149172,-0.684528339
1.120982784,1.04912527,-1.051572052,-0.391660837
-0.348389006,0.460814823,-1.222701683,0.673282772
-0.361146894,0.215288151,-0.821922215,0.384871458
0.445387307,0.383045171,-0.353553558,0.433862255
4.529086771,-1.074501184,1.134623627,1.522427586
-0.900650356,-0.433650936,0.260329124,-0.666667536
3.589683127,0.616631347,1.178750851,1.157156475
0.243582965,0.759817699,-0.82120146,-1.784112314
0.955208531,-1.273326393,1.335498839,-0.345746194
-1.295110541,0.127842036,-0.353144166,-1.723653127
0.455324978,0.754035121,-1.198142974,0.020233127
-4.269923921,0.3120188,0.648585629,-3.049982574
-1.438171894,-1.167734945,-0.021235997,-0.22927175
1.775546827,-1.206353874,0.548738363,1.143633895
2.748087146,0.432374218,0.576367093,1.261477809
1.323470491,0.564010884,0.206459229,0.554884587
-0.587753203,1.611033383,2.32238051,-0.234691531
-1.244848032,-0.21623998,0.876468053,-1.116247909
-1.121002808,-2.423731166,0.740434353,-0.708053028
2.182582519,-0.980115036,0.548062841,1.34198046
-0.266990831,-0.19349107,0.515497694,-0.454465657
0.087879773,0.972498214,1.094703681,-0.436684556
1.572215384,-0.021625602,1.138854042,0.201209868
0.820025445,0.886512815,-0.90698739,0.391818648
-0.231253129,-0.536470308,1.103642804,-0.660994926
-1.028790608,-0.003453833,-0.188934451,-1.030434318
1.495679916,0.70649438,0.348214719,0.509549814
-0.709828469,-0.658502332,0.284867643,-0.407652719
2.758903198,-0.534997309,0.33810535,2.073760264
0.354067323,0.528898453,-0.264747273,-0.068151097
1.026949462,1.114125432,-0.385704622,-0.213569368
1.31751767,1.140332416,0.998599136,0.15877175
-1.784515168,-0.396768969,-0.995075537,0.435465493
0.838304213,0.547270329,-0.523953789,1.109647125
-10.01415964,-1.03853714,-2.489727969,2.618075012
0.913190221,0.9226604,-0.052324784,-0.005722848
-2.834030279,-2.028057851,0.171479384,-1.131237939
0.892088245,0.912862701,-0.195760297,-0.004621051
0.015924297,-0.257754299,0.779492221,-0.397153237
6.146950852,-1.188760179,1.476914776,1.656536115
-5.105892826,-0.478785554,-2.634843873,0.446977371
-3.534939239,-0.584259308,-1.929231259,-0.113774314
3.915554621,-1.141757558,0.898357064,1.650505696
-1.614026351,-0.468276931,0.271764463,-1.214670606
0.531861495,-0.543718873,0.283275267,0.497385875
-1.829246011,-0.532127935,0.342402037,-1.357061261
-1.90938202,-1.399213982,-0.215356787,0.008308203
-0.176198891,0.348473652,-0.895318628,0.560282424
3.394570234,1.748635381,0.253714216,1.464348309
0.692950936,1.056935428,0.094171329,-0.327757453
1.624946632,0.532551191,1.735246135,0.102826835
-0.635640523,-0.029276825,-0.446862413,-0.26470552
3.556459549,2.511546868,-0.820970781,-1.094922559
2.684964218,0.836057842,1.572691804,0.618447917
0.793466056,-0.370969589,-0.401384915,2.864482032
-2.495473478,-0.354685778,-1.385223356,0.685953528
-1.669841429,-0.16755118,0.159684977,-1.456197731
-0.290433498,1.106805641,1.465226359,-0.503298488
1.75417533,0.894529346,1.442335957,0.28969064
-1.613886053,-0.00694096,-1.262382256,1.279814789
-0.708791582,-0.063239885,-0.774405557,0.788260461
-0.608260367,-0.323933786,0.009152882,-0.293755679
-1.011408979,-0.96872732,-0.237172673,0.55615032
0.322536815,0.617199726,-0.16895808,-0.276743815
-0.029211335,0.984325998,0.958452012,-0.525190357
-4.134669178,-1.985425235,-0.675486725,-0.408700782
1.913958761,-1.21314278,1.413754722,-0.000720667
0.293367093,-0.332343708,0.571575799,-0.086425751
-0.513667372,-0.530022752,0.769031073,-0.655884273
-4.802618559,-1.764732079,-1.098795993,0.000100717
1.755909417,1.599334041,0.27862532,0.253056943
-2.21563707,1.062871425,0.719417863,-1.880449039
-2.184362529,-0.441495236,0.210312394,-1.690498764
-7.812495789,-1.457304488,-2.164898954,0.888811329
-1.182311058,-0.348913319,-0.274502087,-0.638345348
-3.927149301,-1.144672336,-1.293693957,0.026991787
-0.444947845,-1.138562774,0.38018902,-0.086541159
-0.293338065,0.440125856,-0.825039158,-1.552037736
-4.34588611,-0.817652288,1.094977178,-2.634167881
0.783976188,-0.467868126,1.230828317,-0.248718979
-0.297037757,-0.959500765,1.077334296,-0.697323667
-0.827062125,-1.746391808,0.302584019,0.067800164
0.653702612,-0.104122513,0.351652596,0.273411658
0.549662143,0.209263922,1.204128843,-0.277547249
-2.962598453,-1.852944598,-0.295768717,-0.377492592
1.331403421,1.114659365,-0.802917456,0.632638726
-0.771977945,-1.115081654,-0.205354046,0.978353041
-2.535756719,-0.320305871,-2.139965994,-0.535067555
6.040428555,-0.364640719,1.639318671,1.57919099
-2.01000849,-2.454467666,0.617175962,-1.043519858
0.398752093,0.668551599,-1.207547667,-0.628483269
-0.991460136,-0.167008357,1.174150989,-1.009449577
2.337705169,1.959695528,-0.105705782,0.309254235
0.15780909,-1.203354417,1.064811261,-0.477037833
-1.278579064,-0.880501514,-0.240906383,0.072385364
1.804340114,0.980222875,-0.04188109,0.86100537
0.264270612,0.523373118,-0.572410368,0.032095406
-1.019407269,-0.222511196,-0.323399213,-0.593462086
1.175250872,0.205316167,0.049109532,0.887331709
-2.306133822,-0.77222277,-0.923842997,1.356993293
-0.564111036,0.501280735,-1.858712946,0.161189858
2.213024507,0.855985275,-0.2029023,1.739134551
-0.901248468,0.046687753,-0.844133133,-0.918821104
-2.475835416,-0.577739377,-1.186684718,0.13829109
1.391147547,0.686118689,-1.902539986,-1.44281763
1.497907027,0.814195032,-0.301230332,1.05854922
-1.706914549,-0.855934805,-0.299553285,-0.421200315
-1.928551883,-1.238061838,0.005182847,-0.698469516
1.477245875,1.208007588,-0.646321353,0.38113282
0.729027087,1.903782697,1.12894649,-0.072539778
3.573864789,-0.305615589,0.666020213,1.806649152
1.09486341,0.826526246,0.157974433,0.20806396
-5.841096665,-1.27255868,-1.714768791,0.93963991
-4.555009501,-2.197236793,-0.7500498,0.161288561
-2.23605015,-0.251126776,-1.775408399,-0.304791142
-2.530561806,-2.269079669,0.653745226,-1.450421338
0.264888345,-0.548463962,1.677981249,-0.666524901
-1.066624611,-0.028407505,-0.945095258,-1.207073303
1.950109677,0.194284079,0.969618817,0.494810605
-2.50434656,-0.65609787,-1.501030702,-1.272586802
2.533489773,1.789635929,-0.007278421,0.74351818
-1.553800789,-0.234162832,-1.0431253,0.747855283
-0.027500667,-0.592763162,0.094676476,0.378618982
-1.308569984,0.621989366,0.094001626,-1.797157261
2.824180089,0.097600021,0.854171525,1.054797615
0.088146459,-1.23519077,1.26875485,-0.666696933
6.000103747,0.036039811,1.224654905,2.150241528
0.691942279,0.845993264,0.199864515,-0.154043614
0.332447429,0.620718248,-0.915696372,0.700279526
1.030630526,0.241147049,-0.181151055,1.132016466
-1.038034476,1.139075425,0.864431376,-1.10322577
0.777646428,1.245315163,1.144672373,-0.08712904
-0.412658103,-0.785089462,0.527671719,-0.372795974
4.406188756,0.942402797,0.448267932,2.373847341
-0.296304373,-0.44249968,0.518139599,-0.396024779
2.497477517,0.825127333,1.549398954,0.549699236
-0.033363269,0.49973794,-0.969727071,-1.585031566
-0.669089246,-0.694199636,0.462336209,-0.518471363
-1.346072426,-0.183076218,-0.155429884,-1.159300798
-1.175169219,-0.979944606,-0.342824225,0.735797608
-3.836308921,-1.520925001,-0.93408084,0.597152984
0.549284316,-0.052208709,0.0926962,0.461205298
0.476607798,-0.083860732,0.870646054,-0.204843957
1.499852803,-0.847100812,0.112385598,1.923223464
0.368118732,1.173428332,1.65671493,-0.194973231
1.632989593,-1.145955054,0.491172756,1.156747253
-0.102674923,1.361558438,-0.098021939,-1.662650217
0.080625782,-0.669063006,0.045357189,0.644741137
0.022085985,0.477238358,-0.913737802,0.261003086
0.343437248,-0.25939528,-0.340008588,1.562198719
-2.688916363,0.040060435,0.072686569,-2.609104647
1.490286541,1.202866834,-0.248179062,0.315330945
3.495570559,0.436444615,0.911954492,1.331197521
4.553501023,-0.805799266,1.598032972,0.952094738
1.164179027,0.596913096,0.265915024,0.36343598
-1.193913176,-0.026337736,-1.102115663,0.356777241
0.260481561,-0.622064204,-0.017481814,0.927109952
-0.50234349,-0.830046207,-0.300725771,1.255651559
-0.344234906,-0.365221887,0.19521467,-0.205422812
0.026115361,0.108213604,1.216332203,-0.526458422
2.445735167,1.769314014,-0.84619124,0.165363613
0.899621549,-0.491152708,0.130258444,1.058641969
0.410479131,1.702378526,0.253443249,-0.888661135
0.782452261,0.13138045,-0.21529622,1.068023805
-4.433471409,-1.404005137,-1.249621579,0.101632143
0.087474167,0.356590335,0.046452704,-0.285731296
2.429112649,0.995589301,0.417108738,1.010284933
-4.802757232,-0.836207712,-1.77042816,0.928932397
-2.313733875,-0.989131956,-0.739210792,0.559018109
0.611010755,-0.537458825,-0.222486621,1.917052028
-3.753973,-1.072256765,-1.432270828,-0.662354844
-1.795330718,-0.390618614,-1.01487895,-0.443408621
-0.086743051,0.209243096,-0.343430503,-0.03718739
1.705636018,-0.489825637,1.884426833,-0.212175862
1.305166747,1.193920933,-0.444018782,0.045219655
1.525221378,0.678875073,0.452965312,0.482384436
1.175296136,1.260227184,-0.546225797,-0.500411542
-2.134779084,-1.181244799,-0.435789363,-0.005265769
-0.730027576,0.045281341,0.703072475,-0.84937391
-4.978036311,-0.989246725,-1.933924574,0.151764357
-1.885478341,-0.313186469,-2.179196544,-1.093456005
-0.457125787,-0.740663597,-0.502385488,2.327146645
0.145811687,0.402988971,-0.718843145,0.611687027
-1.6331827,-0.393429311,-0.619469359,-0.989582931
-0.524161353,0.547972144,-0.129515243,-1.164396034
-0.351996849,-1.019844466,0.209735236,0.201874802
1.836756183,0.62251891,0.856837448,0.479738999
3.696466936,2.620384205,-0.599498568,0.261334199
0.521619911,-1.075537215,1.050846972,-0.284718889
-3.822853262,-1.071755627,-1.16353878,2.082256093
0.993372259,1.019041745,-0.939871258,-0.724549916
0.757665368,1.350738644,0.224151847,-0.420253877
-0.385208136,2.22761397,1.117433722,-0.586108007
-2.008539407,-0.905886228,0.150136281,-1.207505469
1.429256335,-0.066456965,-0.157904832,1.976156699
0.255022014,0.562422174,0.236384208,-0.332288819
4.775254378,1.043974129,0.469041752,2.553981836
0.045342074,1.142208325,1.257283239,-0.406714626
2.501301368,0.79521428,0.338009556,1.22336014
-0.573698259,0.11653721,-0.653249785,-0.326210588
-0.315745723,0.617155943,0.863221359,-0.678062661
-4.173283405,-1.398961339,-1.179300363,-0.305486901
-1.264439859,-0.697592068,-0.589660116,1.058036431
1.079719812,0.902699314,-0.326943893,0.310274821
1.764045441,-0.824646491,0.594022909,0.944032929
-3.123352291,-0.373157486,-2.029803756,-0.035973278
2.501294385,1.467337228,0.31790657,0.897276604
-0.781570309,0.167727762,-1.758300535,-0.677945784
0.062012241,-0.386982187,-0.216716155,0.956965831
-1.986474547,-0.475132875,-0.258729086,-1.52397979
3.449741634,0.454541145,1.048721644,1.182769748
-0.155514438,-1.457200792,0.173916501,0.744804753
-0.530084213,0.641477352,-1.388716979,1.733073452
-0.12220603,-0.1013183,-0.440391748,0.829372618
-0.518693383,-0.33485831,-0.147332392,0.015050173
2.254220339,1.327921747,-1.204842909,-2.593228164
-1.085278375,-0.044163419,-1.016979522,-1.223700992
-5.371602016,1.907943406,3.242445447,-1.021955029
1.424194703,0.704597659,1.297414385,0.146398403
1.529351545,-0.860003683,0.926262757,0.346008397
-4.380574259,-1.911573662,-0.766288122,-1.017904121
0.980103246,0.768663737,-0.363145584,0.46391804
2.623278418,-0.02658391,1.817932992,0.278076722
6.518594611,-0.313811177,1.514042699,1.926474666
0.262366697,-3.082421037,0.365637287,1.356218375
1.336504181,1.338499419,-0.839374307,-1.781302525
0.656297554,0.045344772,0.078114249,0.497517407
-0.028226195,0.216171672,-0.759921201,1.463060873
-0.460259598,-1.086236983,0.926449007,-0.678354211
1.00452535,-0.468398073,0.992412816,0.007863007
2.808249874,2.036179602,-0.796566377,-0.262078406
-0.752047748,0.200650799,-1.212434227,-0.077481788
-1.189917727,-0.396973799,-0.052478672,-0.759489605
-2.177014286,-0.955521108,0.144311351,-1.314062881
0.948864688,1.01974499,-0.422653711,-0.137223704
1.722927198,2.182504573,2.054059089,0.644832609
0.132520692,0.374549439,-1.243658281,-2.199055248
-1.10490619,-0.002023229,-0.753514504,-1.411214574
-1.637861426,-0.568970056,-0.80818516,1.038120647
0.931961284,0.56258151,-2.013745465,-1.233277304
0.11557573,0.26901827,-0.45566105,0.33001012
2.692800106,-0.024681433,0.821905234,1.029301894
-1.301810468,-0.479119671,-0.620569607,0.250918001
1.352727381,-0.598218086,0.472616591,0.811888914
-2.882581488,-1.038076794,-0.723227998,-1.33868488
-3.273626682,0.896166833,1.795325193,-1.558390354
13.09017882,1.212248507,2.761113589,3.313904847
-2.96779005,-0.468579052,-1.92117574,-0.349756766
-1.736589508,-0.724109109,-0.262343476,-0.759393571
1.958366837,1.440924068,-0.454806884,0.58127562
0.227264074,-0.247486669,-0.335995142,1.346225397
0.704592544,1.134986288,-0.317044705,-0.692857111
-1.143450069,-1.169203827,-0.19666674,0.56310877
-0.309034353,-0.458171355,0.497893968,-0.385125871
-3.554634247,0.050685931,0.971778266,-2.29632461
-0.861923846,0.251431123,0.581823348,-0.979180021
0.76235802,0.910661066,-0.183680144,-0.161570562
0.557788029,-0.633727312,0.312239349,0.519266085
-0.727143387,0.065039022,0.117412436,-0.807184908
-1.090091354,-0.816861731,0.412840083,-0.724287896
-2.826871722,-1.924772795,0.031185854,-0.963270064
0.595143099,0.18776468,0.289401992,0.133640168
-1.684897734,-0.591123045,-0.072280452,-1.055025301
2.080517874,1.211026059,-1.525287897,-1.042507025
-0.209272706,-0.228508641,-0.248780201,0.432449414
0.933795964,-0.17421519,0.373442193,0.487468393
-1.207456061,-0.073426336,-1.175674474,-0.728450835
4.011403316,-0.579861347,1.571019406,0.82040292
-0.210267253,0.451664156,-1.198689219,0.023389012
0.207333557,1.109190869,0.289799461,-0.674689271
-0.528699243,0.302627116,0.154567419,-0.813393372
2.790488914,1.918422329,-1.137580547,1.255357643
-3.242406283,-0.796581757,-1.641155065,-0.783967485
0.32317443,-0.233575972,0.362752595,0.080181478
-1.302687315,-1.223320174,0.562385423,-0.851089608
-0.438168928,0.140788491,-0.488455245,-0.31135311
2.909276609,-0.94133695,0.41697411,2.146211628
-0.380841449,0.300000499,1.617696519,-0.692681023
1.406716033,1.310749851,-0.679883288,-0.360204399
0.782712667,1.083851587,0.55970116,-0.162984484
-1.828611395,-0.406071888,-1.102294581,-1.245089571
-1.865148793,-0.340290901,-1.132206875,0.055755943
-0.255180669,0.757234894,-0.108240557,-1.105834695
-1.167133623,-0.081696146,-0.989804351,-1.448649834
-1.334487034,0.684498584,0.371570339,-1.557496926
-1.581670826,0.853360017,1.470301337,-1.073001
-0.453660162,-0.121723857,-0.576089931,0.741377803
3.081599059,1.008863056,0.186441904,1.748411314
-1.763306321,-0.67819519,-0.804372756,1.353509625
-1.144674822,-0.194385228,-0.767380333,-0.145051624
-3.58667247,-1.181960323,-1.247696849,-1.282668202
0.783750508,1.311537223,1.332404028,-0.048316356
-0.728733552,0.142321664,-1.511631925,-0.831532819
-0.344402887,0.651198726,0.45574083,-0.793111364
-2.487525851,-0.626511198,0.345950113,-1.800740133
1.201272089,0.889560039,-0.553391546,0.834799671
-1.735044062,-0.583129509,-0.787133863,0.44262697
0.508681149,0.750590983,-0.95486586,-0.083255794
-0.800927634,1.056380222,1.571782874,-0.687729281
1.114659828,-0.329471034,0.241801937,0.904058978
3.013254878,-0.170583936,0.74828643,1.320096468
1.483093342,0.009256718,0.193845635,1.073660888
1.546346476,-0.418828652,0.51518839,0.814559489
0.424314548,-0.013109932,-0.22610437,0.861218279
-0.647034793,-0.645472894,0.12001706,-0.177717577
0.395240501,0.981690236,-1.650871949,0.854580783
-0.917287431,-0.246273736,0.476285032,-0.85660641
-1.33967575,0.505624594,0.312882674,-1.52335154
-0.697385405,-0.016594558,-0.777616308,0.493424941
0.370498366,0.857110787,0.894518188,-0.324319621
0.4598122,0.437826093,-0.335915104,0.317472681
-1.33346108,-0.740969663,-0.537986473,0.744841206
3.014941279,0.489626945,0.881715727,1.10288199
3.297664668,0.255086591,2.135302755,0.463101186
3.715625254,-0.287821523,1.75816262,0.630581787
1.560283706,0.374380615,0.184900881,0.903219444
0.634678341,-0.161689221,-0.187320638,1.247694941
-0.805971112,2.015540191,0.67970928,-1.268814333
-1.70651947,0.037143192,-1.773382334,0.046741962
2.868508236,1.459722502,0.517015804,1.085334463
1.205935866,-0.016196627,1.935189763,-0.253612501
-0.705003615,0.12482599,0.214819391,-0.837847963
0.47090314,-0.465820581,0.092304269,0.733698701
-1.032102427,-0.442994963,0.645994196,-0.924227946
-1.842571532,-1.029839803,-0.42468154,0.085698215
-0.14966366,0.03465596,-0.629477608,1.142556692
2.361593486,0.413577465,1.773689787,0.327320079
0.858869738,0.825789378,0.001112984,0.032849905
-1.749669054,-0.318411147,-1.049843176,0.945625173
2.216115699,1.873166141,-0.012204846,0.336398391
-4.851482794,-1.90673572,-1.010354328,0.76432366
-2.087713637,-0.488458371,-1.104913729,-0.43238215
1.570802579,0.670775148,0.757305413,0.370284905
2.577622761,0.48995559,0.067535912,1.923327201
-3.449742971,-1.097090356,-0.603856698,-2.742216143
-1.194826453,-0.102652781,-1.078954147,-1.235376765
3.415823215,2.209416746,-0.900674363,1.17910959
0.658054882,0.647614163,-0.800539827,1.466656784
1.044845496,0.567240647,-0.263245742,0.802882236
1.383201166,-1.303174723,0.606903489,0.801897017
-1.259667997,0.119300882,2.067713149,-1.043122962
0.245587971,-0.075195359,-0.295526126,0.906395074
0.127297669,0.547449862,-1.024776879,-1.760137984
0.90679804,1.069611401,-0.61627734,-0.536098882
1.304367528,-0.734933281,-0.001170946,2.043725414
-3.105937025,-1.193556105,-0.230171861,-1.828312006
-2.412144447,0.775869617,1.588000445,-1.369371176
-0.320549198,-1.516088499,0.902229728,-0.564889995
-0.854010051,0.28192237,-1.254219757,0.925597889
0.636591097,0.353056598,1.599340993,-0.288976555
-1.470933807,-0.591309512,2.374019586,-1.380378544
-2.269492096,-0.353163824,-1.234249941,1.050953956
2.134685806,-0.091584645,0.493581222,1.129824574
0.942246219,0.788068816,-0.545981744,0.594442972
-2.568717998,0.044224932,-1.940527941,0.806179882
1.82182286,-0.538535674,1.987295569,-0.233377172
0.866062866,0.70081537,-1.69032223,-0.97196048
0.830240177,0.819367213,-0.24029702,0.07144698
