y,x1,x2,x3
3.707727733,0.905366649,0.464267099,0.098580842
3.85742826,0.705972833,0.711697084,0.708556734
3.543491413,0.91579178,0.062794316,0.271522265
3.255197875,0.286785894,0.274003665,0.003941477
3.855628002,0.553993514,0.655484565,0.969086359
3.731573932,0.54000314,0.474758483,0.604178212
3.700650383,0.786772875,0.405738088,0.307474691
3.705542201,0.561883844,0.407375516,0.584868933
3.574558545,0.505479656,0.04635329,0.839557856
3.097715408,0.067505388,0.091831633,0.283689489
3.855434139,0.919413556,0.661787065,0.51570681
3.711678233,0.04574067,0.675481321,0.862095826
3.46357396,0.044994565,0.685938332,0.152902566
3.788987602,0.333241925,0.70228065,0.77987054
3.473658681,0.363925954,0.417779718,0.131618534
3.572666348,0.687273776,0.009864195,0.6986033
3.529647416,0.223483319,0.645002337,0.117398475
3.7231234,0.465039185,0.549951647,0.542816862
3.885351671,0.742537287,0.778563314,0.788761191
3.523905482,0.256978855,0.240643007,0.661023283
3.596998711,0.713107918,0.11067912,0.559898454
3.805933486,0.790552483,0.879245166,0.027557918
3.537645924,0.042820646,0.74592927,0.253755376
3.594941015,0.356257829,0.388405211,0.497578001
3.433544341,0.640140295,0.105922478,0.225052698
3.771804261,0.981092346,0.310200358,0.559154809
3.657527468,0.319659399,0.546537352,0.493119446
3.637315223,0.165265793,0.865098628,0.211762579
3.767590621,0.591990334,0.448631332,0.743084456
3.918127765,0.954481708,0.800179138,0.842691684
3.790004028,0.6045749,0.901141287,0.155716541
3.756731659,0.497364244,0.766272808,0.324492189
3.441027661,0.091836421,0.506428284,0.276624916
3.880490536,0.54488449,0.885396484,0.846613179
3.898380783,0.946472334,0.977455112,0.36270202
3.535091804,0.164310722,0.300725054,0.70654762
3.687303819,0.119521769,0.879751059,0.422011885
3.865541673,0.791246285,0.779572448,0.560745845
3.435087367,0.149790032,0.551391536,0.126105017
3.913687139,0.796606728,0.965458249,0.741173033
3.382594954,0.437699359,0.217647449,0.158540899
3.769868966,0.550931848,0.883056669,0.153668674
3.704926461,0.906073106,0.277669416,0.412287823
3.725413758,0.159341205,0.60992112,0.851808715
3.579867477,0.478143966,0.238651849,0.553860141
3.878017065,0.620533763,0.886193879,0.724626459
3.412155594,0.184032889,0.088547565,0.732925169
3.595098196,0.365699737,0.688461119,0.04234259
3.400275857,0.052727232,0.221731469,0.654616894
3.882936293,0.953256553,0.877181135,0.355866139
3.812573106,0.228359318,0.791888254,0.924725169
3.636802172,0.69159573,0.06164492,0.795653577
3.811046242,0.8689179,0.634369468,0.335730597
3.820524952,0.542162246,0.527680033,0.952911667
3.61490381,0.713555533,0.308985978,0.266422343
3.705141835,0.492014394,0.615717864,0.340204249
3.803168026,0.69145878,0.437910012,0.825072536
3.790776389,0.282618366,0.608521667,0.987496824
3.586420105,0.378152095,0.605522196,0.118976683
3.869050407,0.814838412,0.614664438,0.820420206
3.854975383,0.443980962,0.752572492,0.961007074
3.885836984,0.966024366,0.735347029,0.588205926
3.859084305,0.604260585,0.73612755,0.810420253
3.775398322,0.51783546,0.44169821,0.879286478
3.806990228,0.879221486,0.744097956,0.125569631
3.824518171,0.401198999,0.912320067,0.605052653
3.417499937,0.777778364,0.047815074,0.136784745
3.789554992,0.720340625,0.458768552,0.684165674
3.842093412,0.524137762,0.80000629,0.70127196
3.795272018,0.264090696,0.715483547,0.884533005
3.712889238,0.590171037,0.352457372,0.671496054
3.602039598,0.165857389,0.244606212,0.976065121
3.830863229,0.269282832,0.855237559,0.896360754
3.255741721,0.050707002,0.174134504,0.449458897
3.513092661,0.346388681,0.01111623,0.914372053
2.991542887,0.012729287,0.078649897,0.205444572
3.866133914,0.882663453,0.786269563,0.442417844
3.728864923,0.324259845,0.943734924,0.211631215
3.49265622,0.794382656,0.17981883,0.063390791
3.460674442,0.37062247,0.414136443,0.099201351
3.73657969,0.147244583,0.599929337,0.92655064
3.625306532,0.087076456,0.792150739,0.372366072
3.33472241,0.488082975,0.119032751,0.163678681
3.608419205,0.152525588,0.943873313,0.055209504
3.720835569,0.547963996,0.523938682,0.472948745
3.78775197,0.885493011,0.364435403,0.648693353
3.847159671,0.973392764,0.752040812,0.246849861
3.807147598,0.06919659,0.899517419,0.987623648
3.73500786,0.023525908,0.920876698,0.693219305
3.906113359,0.672968771,0.850863113,0.976642802
3.465313768,0.201172378,0.337679716,0.43603329
3.848707724,0.934232965,0.566996691,0.607864673
3.764040902,0.990052154,0.463382421,0.241872416
3.691114032,0.226862276,0.590848815,0.66208303
3.880399499,0.695966179,0.83296773,0.722980322
3.389317689,0.600246632,0.160510085,0.0782627
3.379022903,0.164515309,0.092422156,0.678908292
3.605472426,0.610886057,0.193357131,0.553983901
3.698293793,0.207282833,0.94647118,0.25924066
3.935172124,0.97680402,0.883911065,0.924647767
3.88231323,0.937709004,0.738942627,0.584665755
3.53437081,0.031307922,0.55194643,0.509334038
3.663653484,0.720789162,0.325280185,0.387696561
3.701617914,0.470429005,0.436771368,0.631001482
3.731580557,0.964055723,0.366355095,0.297519995
3.484910192,0.183840379,0.417118408,0.383690985
3.844887176,0.387070696,0.76501822,0.947465275
3.836770122,0.492790996,0.798711437,0.709085541
3.094550711,0.051187592,0.292166114,0.007438826
3.510342484,0.275703627,0.428854006,0.311378801
3.406083667,0.395572415,0.37257091,0.012804188
3.67538728,0.808653194,0.512374405,0.011692293
3.454063001,0.178632216,0.486564912,0.219924529
3.834275982,0.425132258,0.707511093,0.909542421
3.688524903,0.360846,0.389466589,0.790135825
3.881079724,0.897884628,0.957435628,0.291148159
3.148179876,0.06521838,0.16530115,0.258919588
3.311649243,0.186680013,0.328436492,0.151023832
3.599572416,0.347033309,0.441433148,0.439697015
3.482312764,0.486503405,0.279746773,0.222529648
3.735914891,0.129975053,0.825747792,0.653456876
3.7442548,0.839581901,0.345844833,0.527271909
3.622134803,0.126895579,0.719594491,0.397833472
3.674162358,0.344484039,0.519291216,0.558328609
3.903394745,0.936689616,0.71944811,0.822186595
3.673440718,0.819442048,0.261370655,0.421500836
3.85896046,0.63761676,0.763250819,0.727317231
3.333207614,0.187968533,0.090012101,0.561360756
3.225334391,0.186504645,0.118712359,0.313528155
3.75011314,0.153861468,0.58215915,0.999932871
3.805245038,0.441270549,0.775825265,0.62189218
3.871801111,0.849511335,0.902329016,0.354518724
3.806477867,0.03197575,0.957403848,0.975249593
3.712264188,0.280827239,0.664167569,0.566881303
3.899862635,0.912220743,0.798919251,0.688468978
3.353897143,0.012335075,0.249648672,0.568534665
3.656932581,0.81918115,0.449810082,0.040325243
3.763601821,0.297245115,0.764153263,0.621714999
3.519302107,0.060777354,0.404202676,0.640726951
3.622926011,0.144429276,0.46857155,0.720902001
3.535810541,0.250612755,0.569200069,0.201649074
3.471266188,0.031417967,0.344640334,0.651639592
3.727927551,0.872201396,0.476432348,0.196346181
3.329810209,0.228667937,0.202366663,0.326527443
3.83416054,0.492749835,0.787658537,0.707899556
3.658478223,0.262805716,0.908145675,0.089612063
3.554403573,0.380434082,0.327464412,0.453088163
3.765559901,0.166929341,0.733529119,0.845852154
3.807845923,0.746563116,0.396095204,0.858806123
3.729405582,0.090225065,0.999708698,0.489227862
3.816164798,0.963989106,0.328890944,0.780735048
3.830922898,0.737871755,0.544409137,0.756519768
3.83215247,0.851861647,0.570345374,0.587663347
3.56406197,0.839011944,0.220843754,0.12924523
3.280789444,0.227368539,0.244028713,0.170046798
3.71051773,0.451645286,0.855499746,0.075718949
3.257683662,0.061837599,0.106945401,0.542429402
3.867121702,0.699400914,0.910907198,0.49844993
3.656988242,0.124444707,0.81968015,0.384525915
3.69409471,0.165868472,0.719638185,0.577971516
3.699056774,0.511930045,0.225359069,0.924648635
3.669057559,0.750932711,0.177974974,0.630261763
3.58169346,0.10518894,0.472939298,0.646263107
3.399327535,0.239221354,0.233258569,0.40658677
3.611282605,0.504487204,0.617772027,0.011528765
3.753727438,0.319226016,0.964734428,0.297074319
3.587977444,0.213630688,0.397030047,0.639370938
3.81088472,0.290994422,0.791688147,0.830905514
3.784030656,0.128590849,0.900052192,0.782464148
3.836665797,0.822504693,0.389650503,0.958334658
3.77819872,0.564067213,0.970656044,0.061094134
3.665353765,0.308199851,0.409915216,0.740895729
3.424005349,0.073685308,0.404120843,0.407722023
3.736730405,0.929414624,0.420452999,0.263592444
3.889318312,0.636955391,0.868352654,0.828640653
3.428015408,0.458463618,0.084347885,0.456310682
3.751137226,0.418128392,0.902850369,0.223506949
3.620443715,0.209505579,0.877201064,0.084778472
3.657531008,0.917462336,0.267974288,0.245448847
3.492493181,0.71590422,0.126718166,0.244300545
3.407070506,0.228886378,0.413146689,0.161353276
3.580225325,0.068353777,0.268096586,0.994865132
3.827451448,0.601344698,0.556558569,0.877580371
3.764772452,0.80628932,0.584417406,0.254486644
3.938809008,0.895601041,0.961002698,0.971176384
3.815597842,0.694485084,0.512469341,0.767501179
3.745284459,0.05787121,0.664189347,0.994342905
3.004857707,0.02106425,0.206984351,0.030169046
3.589553956,0.752227591,0.25239758,0.244362002
3.875757564,0.924866534,0.529273936,0.890465518
3.554702832,0.548378529,0.155136606,0.545686315
3.74250991,0.687849567,0.451437377,0.5134426
3.335969455,0.386289748,0.088990614,0.334921922
3.4703361,0.700226111,0.192092168,0.093888126
3.291879042,0.008410728,0.566037737,0.019680226
3.21550039,0.250994454,0.24719962,0.018450827
3.69034379,0.736787783,0.322812909,0.46832323
3.612839128,0.438681395,0.42984607,0.384725728
3.685791274,0.614292195,0.552403004,0.216098207
3.871008892,0.894918377,0.54490694,0.858879743
3.83976946,0.670345596,0.975468603,0.254111658
3.814522308,0.159043569,0.821100379,0.994019368
3.811728003,0.172791371,0.940103275,0.818328089
3.839912318,0.681963393,0.804374514,0.477952117
3.909784076,0.888219857,0.961808615,0.582393569
3.664477565,0.375901575,0.589452818,0.381813918
3.740302775,0.626933098,0.335281621,0.770147475
3.749344867,0.369407001,0.647638004,0.625856292
3.205676326,0.267811531,0.131442226,0.159817338
3.749577988,0.97935046,0.354171557,0.379563976
3.594707655,0.762464514,0.319643832,0.131773423
3.769141516,0.84061477,0.64023328,0.143764525
3.870528879,0.766583431,0.669079238,0.802259088
3.790243087,0.251313311,0.771299732,0.801354919
3.315179039,0.479747457,0.084854003,0.191400777
3.643791525,0.434565106,0.450678165,0.452491596
3.533553179,0.304847447,0.510368849,0.211125221
3.037553321,0.060152906,0.219358805,0.011278303
3.487171128,0.047328261,0.46850918,0.490003987
3.746595954,0.389289062,0.531785727,0.761150791
3.653891976,0.105518878,0.422604421,0.934519556
3.441661406,0.087673981,0.221003026,0.702013226
3.810960592,0.696733506,0.863827471,0.198117271
3.475651858,0.812064419,0.113406613,0.119054772
3.650380519,0.759471987,0.278747392,0.379421119
3.704043141,0.769414453,0.534790869,0.125380163
3.860360481,0.971372794,0.38029386,0.975100139
3.898592573,0.83195439,0.958167671,0.539769106
3.551859392,0.344486271,0.5672777,0.124590068
3.841352964,0.772788434,0.637728764,0.631060388
3.649170802,0.769420027,0.1278533,0.631585469
3.824036626,0.835742439,0.724463539,0.307784656
3.649780203,0.171881854,0.381412636,0.900776417
3.560114936,0.169670289,0.671629559,0.230708361
3.8317947,0.316670249,0.80559713,0.901402741
3.669865357,0.061797907,0.710762206,0.647339447
3.899036263,0.727919405,0.77940587,0.937307868
3.743420726,0.230821508,0.872488975,0.48715563
3.713768105,0.737088556,0.403997357,0.418084779
3.614324273,0.77545067,0.227608695,0.335696647
3.76336872,0.198994599,0.778743729,0.734174598
3.311983844,0.068481455,0.516447584,0.039629086
3.707555387,0.790823322,0.544277334,0.097902356
3.348838449,0.530047381,0.010721477,0.329558925
3.546743965,0.428584286,0.140520546,0.685955992
3.404252512,0.111345653,0.011180892,0.928753891
3.765496571,0.738556877,0.316608693,0.78823746
3.567336068,0.793063345,0.021777126,0.5462967
3.149191878,0.267491577,0.083478796,0.137499471
3.62603486,0.400589077,0.484976983,0.385342274
3.674068651,0.298566379,0.524396143,0.60784647
3.914952711,0.893594893,0.961538102,0.636467231
3.827982631,0.883513237,0.808547877,0.14326574
3.754483804,0.33353354,0.778122024,0.514100111
3.829213928,0.778661524,0.447688693,0.860446995
3.69003917,0.738938139,0.498264619,0.169241506
3.620838714,0.091887387,0.394393457,0.890479979
3.721715114,0.482531981,0.394367838,0.762874531
3.218128042,0.226461939,0.03454525,0.386856057
3.619366118,0.665942187,0.441700251,0.113320871
3.489984311,0.498119744,0.035877859,0.6419318
3.597457787,0.314342079,0.499242774,0.386651772
3.701858884,0.032710964,0.562850664,0.992882735
3.530021284,0.115426532,0.803151422,0.064766093
3.475505123,0.306110107,0.066673887,0.771942629
3.741634928,0.271047183,0.668952441,0.69002437
3.807687922,0.588518042,0.528962038,0.821415117
3.602533634,0.188119448,0.890773106,0.04783365
3.884445148,0.871963823,0.658986819,0.81121567
3.667759702,0.266240114,0.518671484,0.635615002
3.529604701,0.30033966,0.072240821,0.904233826
3.60569859,0.177695294,0.892268563,0.069809464
3.775608541,0.605388731,0.665112394,0.422271139
3.695547228,0.902577292,0.425576709,0.121796579
3.743370008,0.228550474,0.548470039,0.923744132
3.8111972,0.322573665,0.734646884,0.867131494
3.521867497,0.244972745,0.1115163,0.881933948
3.842401456,0.74736327,0.45139808,0.975784928
3.411780696,0.595657288,0.138629757,0.170020156
3.693219919,0.300895095,0.488062942,0.726912842
3.868154598,0.688243494,0.873148936,0.574011498
3.834837703,0.778648213,0.761969759,0.387081581
3.570743699,0.400969193,0.112449264,0.831426866
3.666072016,0.618717375,0.540687934,0.160702958
3.639338777,0.644808915,0.434381942,0.212576741
3.724899203,0.409852458,0.456950088,0.762109884
3.754292599,0.94195854,0.397890083,0.365504024
3.836234534,0.773966338,0.415087776,0.966505317
3.715885312,0.047624599,0.947080615,0.555000914
3.602784964,0.299009562,0.232250017,0.840072667
3.880821789,0.992780528,0.660199147,0.634733295
3.815237779,0.724725663,0.509975493,0.734027335
3.513434938,0.482931415,0.294875026,0.278122761
3.708916573,0.264193873,0.498070824,0.81566623
3.815208406,0.312957332,0.908255851,0.67758165
3.525179789,0.442804241,0.294669783,0.355611067
3.444437887,0.233797011,0.371592711,0.297277827
3.781210766,0.837357552,0.408106556,0.59371092
3.842941627,0.726258687,0.645626891,0.685103745
3.687566358,0.147912902,0.521933782,0.849467729
3.514364497,0.469760808,0.083653346,0.652052778
3.679379463,0.056100346,0.862985675,0.504515205
3.642147364,0.122077669,0.824626387,0.335300793
3.662171227,0.29479967,0.52833976,0.56666118
3.455060455,0.331593881,0.38128853,0.184985041
3.6355544,0.181927186,0.613812021,0.504769439
3.631744692,0.649509248,0.348628093,0.325274356
3.689407655,0.438741796,0.73488629,0.17870587
3.714419404,0.931634599,0.281977056,0.41342222
3.171691146,0.127797274,0.047025663,0.402952656
3.788233224,0.550281831,0.446910602,0.896196984
3.690771038,0.918276313,0.088942904,0.687243438
3.569275016,0.957828239,0.014538109,0.38688037
3.783948772,0.990615333,0.396475789,0.455167795
3.670206364,0.158297404,0.988759549,0.186739345
3.803977184,0.836580218,0.794610571,0.083778724
3.369471138,0.151850268,0.308204056,0.337224881
3.881594932,0.776453462,0.989179538,0.409340197
3.796516338,0.742939421,0.545782491,0.549824747
3.63252472,0.144037728,0.654606802,0.490449155
3.715920642,0.024749179,0.760945712,0.800005633
3.442047872,0.233090601,0.279228529,0.434579009
3.780083771,0.240325554,0.695171402,0.867347904
3.777313376,0.173523176,0.886682582,0.701741797
3.719337847,0.267751608,0.632322731,0.655633984
3.764916653,0.75836993,0.698721868,0.131625707
3.409139413,0.449604422,0.27816067,0.102857984
3.646730357,0.460865722,0.127942926,0.967165743
3.212280079,0.040567967,0.214028881,0.325815624
3.474904024,0.142725803,0.193894816,0.753576664
3.667822308,0.954815816,0.049176909,0.638102129
3.268626615,0.040033301,0.208253819,0.434687524
3.904124449,0.853068671,0.739837136,0.897965647
3.528031696,0.804111213,0.015082592,0.438380101
3.873175538,0.887766287,0.94027269,0.261967761
3.738682119,0.177938793,0.958943884,0.442234498
3.674056314,0.918676387,0.307303746,0.231711973
3.270840097,0.013927668,0.448633463,0.129786719
3.667264415,0.231301884,0.725231577,0.390335564
3.588218567,0.466882207,0.257014608,0.560013093
3.720613347,0.936336203,0.29268677,0.413924824
3.336887065,0.036330828,0.251819281,0.502002993
3.268658315,0.139831586,0.343932697,0.108779644
3.810012674,0.075132054,0.982674917,0.904420342
3.817585143,0.231847994,0.862327987,0.859983369
3.284966706,0.552763769,0.112738335,0.000243147
3.497757659,0.843039069,0.107021677,0.151106018
3.197406338,0.021929677,0.023991183,0.61258609
3.846178825,0.955959836,0.576837345,0.548559086
3.538501011,0.096340306,0.69384159,0.2465223
3.651101418,0.971014775,0.230564559,0.231422618
3.206776068,0.160475626,0.249202767,0.113277192
3.790587398,0.904238509,0.364472652,0.64232529
3.482312034,0.37385467,0.483273608,0.04042965
3.730434587,0.495573623,0.467271295,0.664763062
3.792282936,0.813343053,0.804829746,0.035438285
3.618144649,0.388622364,0.548875253,0.279833089
3.898636564,0.490391683,0.992812298,0.951234621
3.386301321,0.563228405,0.055196355,0.294729079
3.872362314,0.685269039,0.82994165,0.673436823
3.233737056,0.183182496,0.007066385,0.511455391
3.804466149,0.102853381,0.843595875,0.989706365
3.31708014,0.586778978,0.109829616,0.0294268
3.763815332,0.077929465,0.993261026,0.659340086
3.668475144,0.652343011,0.614947264,0.012019058
3.858989596,0.912152284,0.926735724,0.13998096
3.701007419,0.740670997,0.127748945,0.848516829
3.748147058,0.661644685,0.629047117,0.283112544
3.560153913,0.479891602,0.449135889,0.155588403
3.701604719,0.25084598,0.90062798,0.262596804
3.846794311,0.939594393,0.449251963,0.790578778
3.209432083,0.224456848,0.002837955,0.425029494
3.121816466,0.076400321,0.001041809,0.452478874
3.926250286,0.874695262,0.927773163,0.855431075
3.69565778,0.321725215,0.574044115,0.581399342
3.511745421,0.337196303,0.340499951,0.375071126
3.766412232,0.636966527,0.346283975,0.856869602
3.569629152,0.717241047,0.130330344,0.440836777
3.61532841,0.350011731,0.577227732,0.278540958
3.165583805,0.22717741,0.159166501,0.096340322
3.585072451,0.616808455,0.126063465,0.604717135
3.7294195,0.350292808,0.969273448,0.146970229
3.778911537,0.993851824,0.432334999,0.363234771
3.630672912,0.840853224,0.222013138,0.323785261
3.533391396,0.908787541,0.06249705,0.252327832
3.784671819,0.253461413,0.823393029,0.703587855
3.846178458,0.557547258,0.982408707,0.44039627
3.359453234,0.312870407,0.059531776,0.517847718
3.735630699,0.360308001,0.422488347,0.920368206
3.884469207,0.729983078,0.985975454,0.500621461
3.90074613,0.622449312,0.949597368,0.84898579
3.688032083,0.557300118,0.608629367,0.207045433
3.663597359,0.656257121,0.121595679,0.816749524
3.740342319,0.034487474,0.839342638,0.790218328
3.801558626,0.722996258,0.47674805,0.714518771
3.697941929,0.617687239,0.31162903,0.651755009
3.660283012,0.85220088,0.078445771,0.668593001
3.881338301,0.99769889,0.902464452,0.248262623
3.623120964,0.035338271,0.989897542,0.220574796
3.636829627,0.358092304,0.818052674,0.001549273
3.513612826,0.089805977,0.408859286,0.583134711
3.62828503,0.522180998,0.256747136,0.61664792
3.646477994,0.108375101,0.409836329,0.926097197
3.720515069,0.460803159,0.798586939,0.177587413
3.748712279,0.74087361,0.288716047,0.75785703
3.841195239,0.196833226,0.975383088,0.922184533
3.642584135,0.794154166,0.300996463,0.275847381
3.563691842,0.482739454,0.546803319,0.011552753
3.501536653,0.496721242,0.107114144,0.548395296
3.687076299,0.906327928,0.132758616,0.606107081
3.758871449,0.809124407,0.425247304,0.489755897
3.42148827,0.067410885,0.092363712,0.885563856
3.423696261,0.04174458,0.489681449,0.328691218
3.024636515,0.193117095,0.063429875,0.054172369
3.629696795,0.003212521,0.814906537,0.47701756
3.784364227,0.900153007,0.187512581,0.932195235
3.876219142,0.754910531,0.992155245,0.387842109
3.841565658,0.803848676,0.87447027,0.231762617
3.871435871,0.962841898,0.605665423,0.681304499
3.114172026,0.083743391,0.245629714,0.062458778
3.120892971,0.094495497,0.131963277,0.227307653
3.866069543,0.442575095,0.915633179,0.826223819
3.649431621,0.449273812,0.357495948,0.602129329
3.738182408,0.424694342,0.780376388,0.32081006
3.492526334,0.078164424,0.125247013,0.982934489
3.566652021,0.250407287,0.135733806,0.954016084
3.790339354,0.788437021,0.804405303,0.057327706
3.677145733,0.160456791,0.712358968,0.535684539
3.75084516,0.808210821,0.315281379,0.645113143
3.575357124,0.283741666,0.164992375,0.890535021
3.882399071,0.738174728,0.668902828,0.937211781
3.893881346,0.753258885,0.709026085,0.962565543
3.596732953,0.511252039,0.579494233,0.018017476
3.600374228,0.33210586,0.207133418,0.835723513
3.594023562,0.508925748,0.210511322,0.606720521
3.536278787,0.591631465,0.21878983,0.337596577
3.560608888,0.020371449,0.889068182,0.178389094
3.703866481,0.475723221,0.352702405,0.769930598
3.702563578,0.205434777,0.81529204,0.433017371
3.662335407,0.526953444,0.362946737,0.544366818
3.640415088,0.012711546,0.970878079,0.325473375
3.628661902,0.161488787,0.937421068,0.10820169
3.552277226,0.364212329,0.25817697,0.578944625
3.783339466,0.538906355,0.383305834,0.989913373
3.709144631,0.476300827,0.25715757,0.949553453
3.650563853,0.45510921,0.478607537,0.405584079
3.736758632,0.750117396,0.236415282,0.787836224
3.730018825,0.647038165,0.467583102,0.482275536
3.730143149,0.000532675,0.814172202,0.826264562
3.375878665,0.068424647,0.187620402,0.63729951
3.430847973,0.022468567,0.451600223,0.421510123
3.652514892,0.350197182,0.614268046,0.339319174
3.756324763,0.672890161,0.529704146,0.46326945
3.85993866,0.676439261,0.79565304,0.637815541
3.851876392,0.84004296,0.608178851,0.671607627
3.828777288,0.664280907,0.529953877,0.853677618
3.516469567,0.322675216,0.581122508,0.043957289
3.752531373,0.891690732,0.590023632,0.088842997
3.287012807,0.03247258,0.134589787,0.589851544
3.605816502,0.757736256,0.303114261,0.198510337
3.534813787,0.617826776,0.267560574,0.220794045
3.729187039,0.715276023,0.252928274,0.765820751
3.570843115,0.329754111,0.513396221,0.272372235
3.423028676,0.298632823,0.026129354,0.7277519
3.693405654,0.429522267,0.503490259,0.545224273
3.729227325,0.418399623,0.945597389,0.079304613
3.598811485,0.366300389,0.164961752,0.86226247
3.548604876,0.41743428,0.438555009,0.217781522
3.645477808,0.156829249,0.484342527,0.751744978
3.749660362,0.288081368,0.689791456,0.672981537
3.322919567,0.137307329,0.412128847,0.113441322
3.556905841,0.447070231,0.455441246,0.177194617
3.503878582,0.88504932,0.167638404,0.011906149
3.47859325,0.419619444,0.416612474,0.076245378
3.72548795,0.25760709,0.428449357,0.994545304
3.273813423,0.305608635,0.200011178,0.129802329
3.904592687,0.982459738,0.797463999,0.655405591
3.75175761,0.963869584,0.107967094,0.85300296
3.855773574,0.744953385,0.832183743,0.466807865
3.479248692,0.304649432,0.040987038,0.826347231
3.790047096,0.690303244,0.71952943,0.305831826
3.522141108,0.625784825,0.061470352,0.535824277
3.464439909,0.061288824,0.314159588,0.64372976
3.218822555,0.322116935,0.065621673,0.224030613
3.682117754,0.363647867,0.249119372,0.993091356
3.548924185,0.641454948,0.270006206,0.226836485
3.91850114,0.761859673,0.889226251,0.952912125
3.425608452,0.168194388,0.195554605,0.608653606
3.728219496,0.34494847,0.862255838,0.28018222
3.803987799,0.849185137,0.562292263,0.438031616
3.695406406,0.96119058,0.397930167,0.10257905
3.709845185,0.310681087,0.909901601,0.198004596
3.910303954,0.752859595,0.949933059,0.780390005
3.550303847,0.495769782,0.397782376,0.191291395
3.753960497,0.30913819,0.921072827,0.364060084
3.600332109,0.180705558,0.603522034,0.416670911
3.801425896,0.813093209,0.369716977,0.793388941
